src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.50,192.168.100.51,80,52871,6,DoS,0.0123 seconds,0.9996310472488403,0.9996310472488403,0.0002230589889222756,9.239310020348057e-05,8.953010365075897e-06,4.451931454241276e-05
192.168.100.50,192.168.100.51,80,52876,6,DoS,0.0102 seconds,0.9996310472488403,0.9996310472488403,0.0002230589889222756,9.239310020348057e-05,8.953010365075897e-06,4.451931454241276e-05
192.168.100.51,192.168.100.50,59276,80,6,DoS,0.0078 seconds,0.8312766551971436,0.8312766551971436,0.005789050832390785,0.16162480413913727,0.00019782989693339914,0.00111161801032722
192.168.100.51,192.168.100.50,58921,80,6,DoS,0.0102 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59107,80,6,DoS,0.0148 seconds,0.7449324131011963,0.7449324131011963,0.006239175330847502,0.2473788559436798,0.00025146635016426444,0.0011980513809248805
192.168.100.51,192.168.100.50,58922,80,6,DoS,0.0134 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58857,80,6,DoS,0.0088 seconds,0.999956488609314,0.999956488609314,1.634790896787308e-05,1.8090757293975912e-05,2.8307988486631075e-06,6.167850642668782e-06
192.168.100.51,192.168.100.50,59277,80,6,DoS,0.0084 seconds,0.7982456684112549,0.7982456684112549,0.0066857002675533295,0.19355635344982147,0.00022847131185699254,0.0012837933609262109
192.168.100.51,192.168.100.50,59106,80,6,DoS,0.0192 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58532,80,6,DoS,0.0104 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,56888,80,6,DoS,0.0114 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59286,80,6,DoS,0.0107 seconds,0.6671993732452393,0.6671993732452393,0.008931676857173443,0.32176482677459717,0.0003891121014021337,0.0017150675412267447
192.168.100.51,192.168.100.50,59115,80,6,DoS,0.0109 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59110,80,6,DoS,0.0092 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59108,80,6,DoS,0.0318 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58730,80,6,DoS,0.0218 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59280,80,6,DoS,0.0083 seconds,0.6671993732452393,0.6671993732452393,0.008931676857173443,0.32176482677459717,0.0003891121014021337,0.0017150675412267447
192.168.100.51,192.168.100.50,58929,80,6,DoS,0.0142 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58927,80,6,DoS,0.0193 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58736,80,6,DoS,0.0098 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58539,80,6,DoS,0.0116 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,56894,80,6,DoS,0.0162 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,56893,80,6,DoS,0.0180 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,56892,80,6,DoS,0.0120 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59482,80,6,DoS,0.0093 seconds,0.9486144185066223,0.9486144185066223,0.0073977573774755,0.04231933504343033,0.0002480265684425831,0.001420523039996624
192.168.100.51,192.168.100.50,60520,80,6,DoS,0.0111 seconds,0.916841447353363,0.916841447353363,0.005971032194793224,0.07584603130817413,0.0001950035075424239,0.0011465622810646892
192.168.100.51,192.168.100.50,60560,80,6,DoS,0.0108 seconds,0.9486144185066223,0.9486144185066223,0.0073977573774755,0.04231933504343033,0.0002480265684425831,0.001420523039996624
192.168.100.51,192.168.100.50,60519,80,6,DoS,0.0085 seconds,0.916841447353363,0.916841447353363,0.005971032194793224,0.07584603130817413,0.0001950035075424239,0.0011465622810646892
192.168.100.51,192.168.100.50,59459,80,6,DoS,0.0104 seconds,0.916841447353363,0.916841447353363,0.005971032194793224,0.07584603130817413,0.0001950035075424239,0.0011465622810646892
192.168.100.51,192.168.100.50,58271,80,6,DoS,0.0080 seconds,0.8192291855812073,0.8192291855812073,0.010255957953631878,0.16809877753257751,0.00044680494465865195,0.001969357021152973
192.168.100.51,192.168.100.50,58270,80,6,DoS,0.0094 seconds,0.8031682372093201,0.8031682372093201,0.011171972379088402,0.18311263620853424,0.0004018892359454185,0.0021452507935464382
192.168.100.51,192.168.100.50,58269,80,6,DoS,0.0106 seconds,0.8688507676124573,0.8688507676124573,0.0068053253926336765,0.12276286631822586,0.00027428456814959645,0.0013067638501524925
192.168.100.50,192.168.100.51,80,59892,6,DoS,0.0104 seconds,0.9994484782218933,0.9994484782218933,0.00011751809506677091,2.214806227129884e-05,6.022968136676354e-06,0.00040576604078523815
192.168.100.51,192.168.100.50,59572,80,6,DoS,0.0138 seconds,0.7982456684112549,0.7982456684112549,0.0066857002675533295,0.19355635344982147,0.00022847131185699254,0.0012837933609262109
192.168.100.50,192.168.100.51,80,59568,6,DoS,0.0162 seconds,0.9998641014099121,0.9998641014099121,8.917790546547621e-05,2.1997722797095776e-05,4.570493274513865e-06,2.018358645727858e-05
