src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.53,192.168.100.50,50185,80,6,Benign,0.4307 seconds,1.0
192.168.100.53,192.168.100.50,50186,80,6,Benign,0.4909 seconds,1.0
192.168.100.53,192.168.100.50,50197,80,6,Benign,0.4713 seconds,1.0
192.168.100.53,192.168.100.50,50242,80,6,Benign,0.4094 seconds,1.0
192.168.100.53,192.168.100.50,50257,80,6,Benign,0.5211 seconds,1.0
192.168.100.53,192.168.100.50,50311,80,6,Benign,0.4813 seconds,1.0
192.168.100.53,192.168.100.50,50321,80,6,Benign,0.4323 seconds,1.0
192.168.100.53,192.168.100.50,50326,80,6,Benign,0.4612 seconds,1.0
192.168.100.53,192.168.100.50,50342,80,6,Benign,0.4912 seconds,1.0
192.168.100.53,192.168.100.50,50364,80,6,Benign,0.4134 seconds,1.0
192.168.100.53,192.168.100.50,50419,80,6,Benign,0.4695 seconds,1.0
192.168.100.53,192.168.100.50,50457,80,6,Benign,0.5204 seconds,1.0
192.168.100.53,192.168.100.50,50465,80,6,Benign,0.4872 seconds,1.0
192.168.100.53,192.168.100.50,50475,80,6,Benign,0.4537 seconds,1.0
192.168.100.53,192.168.100.50,50477,80,6,Benign,0.4980 seconds,1.0
192.168.100.53,192.168.100.50,50482,80,6,Benign,0.5320 seconds,1.0
192.168.100.53,192.168.100.50,50520,80,6,Benign,0.4449 seconds,1.0
192.168.100.53,192.168.100.50,50526,80,6,Benign,0.4821 seconds,1.0
192.168.100.53,192.168.100.50,50527,80,6,Benign,0.4261 seconds,1.0
192.168.100.53,192.168.100.50,50528,80,6,Benign,0.5007 seconds,1.0
192.168.100.53,192.168.100.50,50540,80,6,Benign,0.4241 seconds,1.0
192.168.100.53,192.168.100.50,50543,80,6,Benign,0.4240 seconds,1.0
192.168.100.53,192.168.100.50,50544,80,6,Benign,0.4954 seconds,1.0
192.168.100.53,192.168.100.50,50545,80,6,Benign,0.4428 seconds,1.0
192.168.100.53,192.168.100.50,50549,80,6,Benign,0.5110 seconds,1.0
192.168.100.53,192.168.100.50,50315,80,6,Benign,0.5522 seconds,1.0
192.168.100.53,192.168.100.50,50559,80,6,Benign,0.4717 seconds,1.0
192.168.100.53,192.168.100.50,50568,80,6,Benign,0.4421 seconds,1.0
192.168.100.53,192.168.100.50,50328,80,6,Benign,0.4269 seconds,1.0
192.168.100.53,192.168.100.50,50575,80,6,Benign,0.4828 seconds,1.0
192.168.100.53,192.168.100.50,50341,80,6,Benign,0.5011 seconds,1.0
